departamento,gasto,monto
Asuntos de la Juventud,Festival o Actividad I,10000.0
Asuntos de la Juventud,Servicios No Profesionales,11400.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Empleados Regulares,76692.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Seguro Social Federal,6111.74
Contribucion Recaudos e Ingresos Municipales (CRIM),Plan Medico,3600.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Bono de Verano,800.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Bono Navideno,2400.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Equipo de Oficina,2500.0
Contribucion Recaudos e Ingresos Municipales (CRIM),Miscelaneos,4000.0
Desarrollo Social y Participacion Ciudadana,Empleados Regulares,95784.0
Desarrollo Social y Participacion Ciudadana,Seguro Social Federal,7633.48
Desarrollo Social y Participacion Ciudadana,Plan Medico,4800.0
Desarrollo Social y Participacion Ciudadana,Bono Navideno,3000.0
Desarrollo Social y Participacion Ciudadana,Bono de Verano,1000.0
Oficina del Alcalde(sa),Costos de Construccion,50000.0
Finanzas,Compra de Equipos,3000.0
Obras Publicas,Miscelaneos,1000.0
Finanzas,Aportacion al CRIM,62276.01
Oficina del Alcalde(sa),Miscelaneos,3500.0
