departamento,gasto,monto
Guardia Municipal,Seguro Social Federal,33194.88
Guardia Municipal,Plan Medico,10200.0
Guardia Municipal,Servicios Profesionales - No Clasificados,13500.0
Recursos Humanos,Empleados Regulares,123048.0
Recursos Humanos,Empleados Transitorios,42984.0
Recursos Humanos,Vacaciones Acumuladas, Licencia Regular,33000.0
Recursos Humanos,Vacaciones Acumuladas, Licencia Enfermedad,56000.0
Recursos Humanos,Seguro Social Federal,19509.95
Recursos Humanos,Plan Medico,10800.0
Recursos Humanos,Compra de Uniformes,40000.0
Recursos Humanos,Adiestramientos,6000.0
Recursos Humanos,Servicios Profesionales - No Clasificados,20610.0
Recursos Humanos,Pruebas de Dopaje,13000.0
Recursos Humanos,Renta de Edificios, Locales y Terrenos,12000.0
Recreacion y Deportes,Empleados Regulares,144936.0
Recreacion y Deportes,Empleados Transitorios,198552.0
Recreacion y Deportes,Seguro Choferil,223.2
Recreacion y Deportes,Seguro Social Federal,26276.83
Recreacion y Deportes,Plan Medico,9600.0
Recreacion y Deportes,Compra de Uniformes,30000.0
Recreacion y Deportes,Materiales de Construccion,40000.0
Recreacion y Deportes,Materiales y Suministros de Operacion,35000.0
Recreacion y Deportes,Otros Festivales o Actividades,40000.0
Centro de Envejecientes,Empleados Regulares,66696.0
Centro de Envejecientes,Empleados Transitorios,58200.0
Centro de Envejecientes,Seguro Choferil,74.4
Centro de Envejecientes,Seguro Social Federal,9554.54
Centro de Envejecientes,Plan Medico,7308.0
Centro de Envejecientes,Miscelaneos,100000.0
Relaciones Publicas,Empleados Regulares,54000.0
Relaciones Publicas,Seguro Choferil,18.6
Relaciones Publicas,Seguro Social Federal,4131.0
Relaciones Publicas,Plan Medico,1200.0
Relaciones Publicas,Servicios Profesionales - No Clasificados,107600.0
Relaciones Publicas,Relaciones Publicas,15000.0
Relaciones Publicas,Publicaciones y Anuncios,50000.0
Relaciones Publicas,Otros Festivales o Actividades,125000.0
Cultura y Turismo,Empleados Regulares,15732.0
Cultura y Turismo,Empleados Transitorios,14148.0
Cultura y Turismo,Seguro Choferil,37.2
Cultura y Turismo,Seguro Social Federal,2285.82
Cultura y Turismo,Materiales y Suministros de Operacion,500.0
Cultura y Turismo,Mantenimiento de Edificios,2000.0
Cultura y Turismo,Otros Festivales o Actividades,5000.0
Asuntos del Ciudadano,Empleados Regulares,64332.0
Asuntos del Ciudadano,Empleados Transitorios,146376.0
Asuntos del Ciudadano,Seguro Choferil,74.4
Asuntos del Ciudadano,Seguro Social Federal,16119.17
Asuntos del Ciudadano,Plan Medico,6000.0
Secretaria Municipal,Empleados Regulares,150384.0
Secretaria Municipal,Empleados Transitorios,24396.0
Secretaria Municipal,Seguro Choferil,37.2
Secretaria Municipal,Seguro Social Federal,13370.67
Secretaria Municipal,Plan Medico,12000.0
Secretaria Municipal,Servicios Profesionales - No Clasificados,23000.0
Auditoria Interna,Empleados Regulares,36972.0
Auditoria Interna,Seguro Choferil,18.6
Auditoria Interna,Seguro Social Federal,2828.36
Auditoria Interna,Plan Medico,2400.0
Auditoria Interna,Adiestramientos,1200.0
Desarrollo Social y Participacion Ciudadana,Empleados Regulares,51084.0
Desarrollo Social y Participacion Ciudadana,Seguro Choferil,18.6
Desarrollo Social y Participacion Ciudadana,Seguro Social Federal,3907.93
Desarrollo Social y Participacion Ciudadana,Plan Medico,2400.0
Desarrollo Social y Participacion Ciudadana,Materiales y Suministros de Operacion,25000.0
Secretaria de Administracion,Empleados Regulares,178416.0
Secretaria de Administracion,Empleados Transitorios,122150.4
Secretaria de Administracion,Seguro Choferil,130.2
Secretaria de Administracion,Seguro Social Federal,22993.33
Secretaria de Administracion,Plan Medico,19200.0
Secretaria de Administracion,Materiales de Oficina,35000.0
Secretaria de Administracion,Materiales de Mantenimiento,30000.0
Secretaria de Administracion,Renta de Equipos y Vehiculos,150000.0
Secretaria de Administracion,Mantenimiento de Equipo,35000.0
Oficina del Alcalde(sa),Compra de Equipos,300000.0
Asuntos del Ciudadano,Donaciones,100000.0
