departamento,gasto,monto
Recreacion y Deportes,Otros Festivales o Actividades,10000.0
Sanidad o Saneamiento,Empleados Regulares,351588.0
Sanidad o Saneamiento,Empleados Irregulares,141370.0
Sanidad o Saneamiento,Seguro Social Federal,48204.0
Sanidad o Saneamiento,Plan Medico,33000.0
Sanidad o Saneamiento,Bono Navideno,25800.0
Sanidad o Saneamiento,Materiales de Oficina,500.0
Sanidad o Saneamiento,Herramientas,3000.0
Sanidad o Saneamiento,Materiales y Suministros de Operacion,7000.0
Sanidad o Saneamiento,Reparacion y Mantenimiento de Estructuras,1000.0
Sanidad o Saneamiento,Miscelaneos,5000.0
Sanidad o Saneamiento,Festival o Actividad I,1000.0
Sanidad o Saneamiento,Disposicion de Desperdicios,5000.0
Cultura y Turismo,Empleados Regulares,62808.0
Cultura y Turismo,Seguro Social Federal,4942.51
Cultura y Turismo,Plan Medico,4500.0
Cultura y Turismo,Bono Navideno,1800.0
Cultura y Turismo,Materiales de Oficina,500.0
Cultura y Turismo,Materiales de Mantenimiento,2000.0
Cultura y Turismo,Mantenimiento de Equipo,500.0
Cultura y Turismo,Festival o Actividad I,5000.0
Cultura y Turismo,Donaciones,10000.0
Cultura y Turismo,Festival o Actividad II,8000.0
Cultura y Turismo,Relaciones Publicas,6000.0
Cultura y Turismo,Reparacion y Mantenimiento de Estructuras,4000.0
Cultura y Turismo,Equipo de Oficina,500.0
Cultura y Turismo,Compra de Equipos,1000.0
Cultura y Turismo,Otros Festivales o Actividades,10000.0
Cultura y Turismo,Miscelaneos,5000.0
Asuntos del Ciudadano,Empleados Regulares,107760.0
Asuntos del Ciudadano,Empleados Transitorios,18408.0
Asuntos del Ciudadano,Seguro Social Federal,8511.39
Asuntos del Ciudadano,Plan Medico,9000.0
Asuntos del Ciudadano,Bono Navideno,3600.0
Asuntos del Ciudadano,Materiales de Oficina,500.0
Asuntos del Ciudadano,Equipo de Oficina,1000.0
Asuntos del Ciudadano,Donaciones,1000.0
Asuntos del Ciudadano,Donaciones,20000.0
Asuntos del Ciudadano,Donaciones,30000.0
Asuntos del Ciudadano,Donaciones,20000.0
Asuntos del Ciudadano,Reparacion y Mantenimiento de Estructuras,40000.0
Asuntos del Ciudadano,Materiales de Mantenimiento,8000.0
Vivienda,Empleados Regulares,25200.0
Vivienda,Seguro Social Federal,1973.7
Vivienda,Plan Medico,1500.0
Vivienda,Bono Navideno,600.0
Vivienda,Materiales de Oficina,600.0
Vivienda,Compra de Equipos,1000.0
Secretaria Municipal,Empleados Regulares,38136.0
Secretaria Municipal,Seguro Social Federal,3009.2
Secretaria Municipal,Plan Medico,3000.0
Secretaria Municipal,Bono Navideno,1200.0
Secretaria Municipal,Materiales de Oficina,500.0
Secretaria Municipal,Equipo de Oficina,1000.0
Auditoria Interna,Empleados Regulares,26400.0
Auditoria Interna,Seguro Social Federal,2065.5
Auditoria Interna,Plan Medico,1500.0
Auditoria Interna,Bono Navideno,600.0
Auditoria Interna,Materiales de Oficina,500.0
Auditoria Interna,Compra de Equipos,500.0
Planificacion y Desarrollo,Empleados Regulares,42408.0
Planificacion y Desarrollo,Seguro Social Federal,3039.8
Planificacion y Desarrollo,Plan Medico,3000.0
Planificacion y Desarrollo,Bono Navideno,1200.0
Planificacion y Desarrollo,Materiales de Oficina,500.0
Planificacion y Desarrollo,Equipo de Oficina,600.0
Planificacion y Desarrollo,Adiestramientos,6000.0
Recursos Humanos,Empleados Regulares,131853.48
Recursos Humanos,Sistema de Retiro,35303.77
Recursos Humanos,Seguro Social Federal,10163.29
Legislatura Municipal,Empleados Irregulares,3000.0
Legislatura Municipal,Miscelaneos,5000.0
Sanidad o Saneamiento,Reparacion y Mantenimiento de Estructuras,25000.0
